
4.020000     3.920000     -16.000000     80.008000
4.039600     3.839600     -16.080000     80.016001
4.058798     3.758808     -16.158400     80.024002
4.077592     3.677632     -16.235192     80.032005
4.095980     3.596080     -16.310368     80.040008
4.113961     3.514161     -16.383921     80.048012
4.131531     3.431881     -16.455842     80.056017
4.148691     3.349251     -16.526126     80.064022
4.165437     3.266277     -16.594763     80.072029
4.181768     3.182968     -16.661748     80.080036
4.197683     3.099333     -16.727074     80.088044
4.213180     3.015379     -16.790733     80.096053
4.228257     2.931116     -16.852720     80.104062
4.242912     2.846550     -16.913027     80.112073
4.257145     2.761692     -16.971650     80.120084
4.270954     2.676549     -17.028581     80.128096
4.284336     2.591130     -17.083815     80.136109
4.297292     2.505443     -17.137346     80.144122
4.309819     2.419498     -17.189168     80.152137
4.321917     2.333301     -17.239277     80.160152
4.333583     2.246863     -17.287667     80.168168
4.344818     2.160191     -17.334333     80.176185
4.355619     2.073295     -17.379270     80.184203
4.365985     1.986183     -17.422474     80.192221
4.375916     1.898863     -17.463940     80.200240
4.385410     1.811345     -17.503664     80.208260
4.394467     1.723636     -17.541641     80.216281
4.403085     1.635747     -17.577868     80.224303
4.411264     1.547685     -17.612341     80.232325
4.419002     1.459460     -17.645055     80.240348
4.426300     1.371080     -17.676009     80.248372
4.433155     1.282554     -17.705198     80.256397
4.439568     1.193891     -17.732620     80.264423
4.445537     1.105099     -17.758271     80.272449
4.451063     1.016189     -17.782149     80.280477
4.456144     0.927167     -17.804251     80.288505
4.460779     0.838045     -17.824575     80.296533
4.464970     0.748829     -17.843118     80.304563
4.468714     0.659530     -17.859879     80.312594
4.472012     0.570155     -17.874855     80.320625
4.474862     0.480715     -17.888046     80.328657
4.477266     0.391218     -17.899449     80.336690
4.479222     0.301673     -17.909063     80.344723
4.480730     0.212088     -17.916888     80.352758
4.481791     0.122474     -17.922921     80.360793
4.482403     0.032838     -17.927163     80.368829
4.482567     -0.056810     -17.929612     80.376866
4.482283     -0.146462     -17.930269     80.384904
4.481551     -0.236107     -17.929133     80.392942
4.480370     -0.325738     -17.926204     80.400982
4.478742     -0.415346     -17.921482     80.409022
4.476665     -0.504921     -17.914967     80.417063
4.474140     -0.594454     -17.906660     80.425104
4.471168     -0.683937     -17.896562     80.433147
4.467748     -0.773360     -17.884672     80.441190
4.463882     -0.862715     -17.870994     80.449234
4.459568     -0.951993     -17.855527     80.457279
4.454808     -1.041184     -17.838272     80.465325
4.449602     -1.130280     -17.819232     80.473371
4.443951     -1.219272     -17.798409     80.481419
4.437854     -1.308151     -17.775803     80.489467
4.431314     -1.396908     -17.751418     80.497516
4.424329     -1.485535     -17.725255     80.505566
4.416901     -1.574021     -17.697316     80.513616
4.409031     -1.662359     -17.667606     80.521667
4.400720     -1.750540     -17.636125     80.529720
4.391967     -1.838554     -17.602878     80.537773
4.382774     -1.926394     -17.567867     80.545826
4.373142     -2.014049     -17.531096     80.553881
4.363072     -2.101512     -17.492568     80.561936
4.352564     -2.188773     -17.452287     80.569993
4.341620     -2.275825     -17.410257     80.578050
4.330241     -2.362657     -17.366482     80.586107
4.318428     -2.449262     -17.320965     80.594166
4.306182     -2.535630     -17.273712     80.602225
4.293504     -2.621754     -17.224727     80.610286
4.280395     -2.707624     -17.174014     80.618347
4.266857     -2.793232     -17.121579     80.626408
4.252891     -2.878569     -17.067427     80.634471
4.238498     -2.963627     -17.011562     80.642535
4.223680     -3.048397     -16.953991     80.650599
4.208438     -3.132871     -16.894718     80.658664
4.192773     -3.217039     -16.833750     80.666730
4.176688     -3.300895     -16.771093     80.674796
4.160184     -3.384429     -16.706752     80.682864
4.143261     -3.467632     -16.640734     80.690932
4.125923     -3.550497     -16.573045     80.699001
4.108171     -3.633016     -16.503693     80.707071
4.090006     -3.715179     -16.432683     80.715142
4.071430     -3.796979     -16.360023     80.723213
4.052445     -3.878408     -16.285719     80.731286
4.033053     -3.959457     -16.209779     80.739359
4.013256     -4.040118     -16.132211     80.747433
3.993055     -4.120383     -16.053022     80.755508
3.972453     -4.200244     -15.972220     80.763583
3.951452     -4.279693     -15.889812     80.771659
3.930053     -4.358722     -15.805807     80.779737
3.908260     -4.437323     -15.720213     80.787815
3.886073     -4.515489     -15.633039     80.795893
3.863496     -4.593210     -15.544292     80.803973
3.840530     -4.670480     -15.453983     80.812053
3.817177     -4.747290     -15.362118     80.820135
3.793441     -4.823634     -15.268709     80.828217
3.769323     -4.899503     -15.173763     80.836299
3.744825     -4.974889     -15.077290     80.844383
3.719951     -5.049786     -14.979300     80.852467
3.694702     -5.124185     -14.879803     80.860553
3.669081     -5.198079     -14.778807     80.868639
3.643090     -5.271460     -14.676323     80.876726
3.616733     -5.344322     -14.572362     80.884813
3.590011     -5.416657     -14.466932     80.892902
3.562928     -5.488457     -14.360046     80.900991
3.535486     -5.559716     -14.251713     80.909081
3.507687     -5.630425     -14.141944     80.917172
3.479535     -5.700579     -14.030749     80.925264
3.451032     -5.770170     -13.918141     80.933356
3.422181     -5.839191     -13.804129     80.941450
3.392985     -5.907634     -13.688726     80.949544
3.363447     -5.975494     -13.571942     80.957639
3.333570     -6.042763     -13.453789     80.965735
3.303356     -6.109434     -13.334279     80.973831
3.272809     -6.175501     -13.213424     80.981928
3.241931     -6.240958     -13.091235     80.990027
3.210727     -6.305796     -12.967725     80.998126
3.179198     -6.370011     -12.842906     81.006225
3.147348     -6.433595     -12.716790     81.014326
3.115180     -6.496542     -12.589390     81.022428
3.082697     -6.558845     -12.460718     81.030530
3.049903     -6.620499     -12.330787     81.038633
3.016800     -6.681497     -12.199611     81.046737
2.983393     -6.741833     -12.067201     81.054841
2.949683     -6.801501     -11.933571     81.062947
2.915676     -6.860495     -11.798734     81.071053
2.881374     -6.918808     -11.662704     81.079160
2.846779     -6.976436     -11.525494     81.087268
2.811897     -7.033371     -11.387118     81.095377
2.776730     -7.089609     -11.247589     81.103486
2.741282     -7.145144     -11.106922     81.111597
2.705557     -7.199969     -10.965130     81.119708
2.669557     -7.254081     -10.822227     81.127820
2.633286     -7.307472     -10.678227     81.135933
2.596749     -7.360137     -10.533146     81.144046
2.559948     -7.412072     -10.386996     81.152161
2.522888     -7.463271     -10.239793     81.160276
2.485572     -7.513729     -10.091552     81.168392
2.448003     -7.563441     -9.942287     81.176509
2.410186     -7.612401     -9.792012     81.184626
2.372124     -7.660604     -9.640743     81.192745
2.333821     -7.708047     -9.488495     81.200864
2.295281     -7.754723     -9.335283     81.208984
2.256507     -7.800629     -9.181122     81.217105
2.217504     -7.845759     -9.026028     81.225227
2.178275     -7.890109     -8.870015     81.233349
2.138824     -7.933675     -8.713100     81.241473
2.099156     -7.976451     -8.555298     81.249597
2.059274     -8.018434     -8.396624     81.257722
2.019182     -8.059620     -8.237095     81.265848
1.978884     -8.100003     -8.076727     81.273974
1.938384     -8.139581     -7.915534     81.282102
1.897686     -8.178349     -7.753534     81.290230
1.856794     -8.216302     -7.590743     81.298359
1.815712     -8.253438     -7.427176     81.306489
1.774445     -8.289753     -7.262849     81.314619
1.732996     -8.325241     -7.097781     81.322751
1.691370     -8.359901     -6.931986     81.330883
1.649571     -8.393729     -6.765481     81.339016
1.607602     -8.426720     -6.598283     81.347150
1.565468     -8.458872     -6.430408     81.355285
1.523174     -8.490182     -6.261874     81.363420
1.480723     -8.520645     -6.092696     81.371557
1.438120     -8.550260     -5.922893     81.379694
1.395369     -8.579022     -5.752480     81.387832
1.352474     -8.606929     -5.581475     81.395971
1.309439     -8.633979     -5.409894     81.404110
1.266269     -8.660168     -5.237756     81.412251
1.222968     -8.685493     -5.065076     81.420392
1.179541     -8.709952     -4.891873     81.428534
1.135991     -8.733543     -4.718163     81.436677
1.092323     -8.756263     -4.543964     81.444820
1.048542     -8.778109     -4.369293     81.452965
1.004651     -8.799080     -4.194168     81.461110
0.960656     -8.819173     -4.018606     81.469256
0.916560     -8.838386     -3.842624     81.477403
0.872368     -8.856718     -3.666240     81.485551
0.828085     -8.874165     -3.489473     81.493699
0.783714     -8.890727     -3.312338     81.501849
0.739260     -8.906401     -3.134855     81.509999
0.694728     -8.921186     -2.957041     81.518150
0.650122     -8.935081     -2.778913     81.526302
0.605447     -8.948083     -2.600489     81.534454
0.560706     -8.960192     -2.421787     81.542608
0.515905     -8.971406     -2.242826     81.550762
0.471048     -8.981724     -2.063622     81.558917
0.426140     -8.991145     -1.884194     81.567073
0.381184     -8.999668     -1.704559     81.575230
0.336186     -9.007292     -1.524736     81.583387
0.291149     -9.014015     -1.344743     81.591546
0.246079     -9.019838     -1.164597     81.599705
0.200980     -9.024760     -0.984317     81.607865
0.155856     -9.028780     -0.803920     81.616026
0.110712     -9.031897     -0.623425     81.624187
0.065553     -9.034111     -0.442849     81.632350
0.020382     -9.035422     -0.262211     81.640513
-0.024795     -9.035830     -0.081529     81.648677
-0.069974     -9.035334     0.099179     81.656842
-0.115151     -9.033934     0.279896     81.665007
-0.160320     -9.031631     0.460603     81.673174
-0.205479     -9.028425     0.641281     81.681341
-0.250621     -9.024315     0.821914     81.689509
-0.295742     -9.019303     1.002483     81.697678
-0.340839     -9.013388     1.182969     81.705848
-0.385906     -9.006571     1.363355     81.714019
-0.430939     -8.998853     1.543623     81.722190
-0.475933     -8.990234     1.723754     81.730362
-0.520884     -8.980716     1.903731     81.738535
-0.565788     -8.970298     2.083536     81.746709
-0.610639     -8.958982     2.263150     81.754884
-0.655434     -8.946770     2.442556     81.763059
-0.700168     -8.933661     2.621736     81.771236
-0.744836     -8.919657     2.800671     81.779413
-0.789434     -8.904761     2.979344     81.787591
-0.833958     -8.888972     3.157738     81.795770
-0.878403     -8.872293     3.335833     81.803949
-0.922765     -8.854725     3.513612     81.812129
-0.967038     -8.836270     3.691058     81.820311
-1.011219     -8.816929     3.868153     81.828493
-1.055304     -8.796704     4.044878     81.836676
-1.099288     -8.775598     4.221217     81.844859
-1.143166     -8.753613     4.397151     81.853044
-1.186934     -8.730749     4.572663     81.861229
-1.230587     -8.707011     4.747735     81.869415
-1.274123     -8.682399     4.922350     81.877602
-1.317535     -8.656916     5.096490     81.885790
-1.360819     -8.630566     5.270138     81.893978
-1.403972     -8.603349     5.443276     81.902168
-1.446989     -8.575270     5.615888     81.910358
-1.489865     -8.546330     5.787955     81.918549
-1.532597     -8.516533     5.959460     81.926741
-1.575179     -8.485881     6.130387     81.934934
-1.617609     -8.454377     6.300717     81.943127
-1.659881     -8.422025     6.470435     81.951321
-1.701991     -8.388827     6.639522     81.959517
-1.743935     -8.354788     6.807963     81.967713
-1.785709     -8.319909     6.975740     81.975909
-1.827308     -8.284195     7.142835     81.984107
-1.868729     -8.247649     7.309233     81.992305
-1.909968     -8.210274     7.474917     82.000505
-1.951019     -8.172075     7.639870     82.008705
-1.991879     -8.133054     7.804076     82.016905
-2.032545     -8.093217     7.967517     82.025107
-2.073011     -8.052566     8.130178     82.033310
-2.113274     -8.011106     8.292043     82.041513
-2.153329     -7.968840     8.453094     82.049717
-2.193173     -7.925774     8.613316     82.057922
-2.232802     -7.881910     8.772693     82.066128
-2.272212     -7.837254     8.931208     82.074334
-2.311398     -7.791810     9.088847     82.082542
-2.350357     -7.745582     9.245592     82.090750
-2.389085     -7.698575     9.401428     82.098959
-2.427578     -7.650793     9.556340     82.107169
-2.465832     -7.602241     9.710311     82.115380
-2.503843     -7.552925     9.863327     82.123591
-2.541608     -7.502848     10.015372     82.131804
-2.579122     -7.452016     10.166430     82.140017
-2.616382     -7.400433     10.316487     82.148231
-2.653384     -7.348106     10.465527     82.156446
-2.690125     -7.295038     10.613536     82.164661
-2.726600     -7.241236     10.760498     82.172878
-2.762806     -7.186704     10.906399     82.181095
-2.798739     -7.131447     11.051224     82.189313
-2.834397     -7.075473     11.194958     82.197532
-2.869774     -7.018785     11.337587     82.205752
-2.904868     -6.961389     11.479096     82.213973
-2.939675     -6.903292     11.619472     82.222194
-2.974191     -6.844498     11.758700     82.230416
-3.008414     -6.785015     11.896766     82.238639
-3.042339     -6.724846     12.033656     82.246863
-3.075963     -6.664000     12.169356     82.255088
-3.109283     -6.602480     12.303853     82.263313
-3.142296     -6.540295     12.437133     82.271540
-3.174997     -6.477449     12.569182     82.279767
-3.207384     -6.413949     12.699988     82.287995
-3.239454     -6.349801     12.829537     82.296224
-3.271203     -6.285012     12.957816     82.304453
-3.302628     -6.219588     13.084812     82.312684
-3.333726     -6.153535     13.210512     82.320915
-3.364494     -6.086861     13.334904     82.329147
-3.394928     -6.019571     13.457975     82.337380
-3.425026     -5.951672     13.579712     82.345614
-3.454784     -5.883172     13.700104     82.353848
-3.484200     -5.814076     13.819137     82.362084
-3.513270     -5.744392     13.936800     82.370320
-3.541992     -5.674127     14.053082     82.378557
-3.570363     -5.603287     14.167970     82.386795
-3.598380     -5.531880     14.281452     82.395033
-3.626039     -5.459912     14.393518     82.403273
-3.653338     -5.387391     14.504156     82.411513
-3.680275     -5.314325     14.613354     82.419754
-3.706847     -5.240719     14.721102     82.427996
-3.733051     -5.166582     14.827388     82.436239
-3.758884     -5.091921     14.932203     82.444483
-3.784343     -5.016743     15.035534     82.452727
-3.809427     -4.941057     15.137373     82.460972
-3.834132     -4.864868     15.237708     82.469219
-3.858457     -4.788185     15.336529     82.477465
-3.882397     -4.711016     15.433826     82.485713
-3.905953     -4.633368     15.529590     82.493962
-3.929119     -4.555249     15.623810     82.502211
-3.951896     -4.476667     15.716477     82.510461
-3.974279     -4.397629     15.807582     82.518712
-3.996267     -4.318143     15.897116     82.526964
-4.017858     -4.238218     15.985068     82.535217
-4.039049     -4.157861     16.071431     82.543471
-4.059838     -4.077080     16.156196     82.551725
-4.080224     -3.995883     16.239353     82.559980
-4.100203     -3.914279     16.320894     82.568236
-4.119774     -3.832275     16.400812     82.576493
-4.138936     -3.749879     16.479098     82.584750
-4.157685     -3.667100     16.555743     82.593009
-4.176021     -3.583947     16.630741     82.601268
-4.193940     -3.500426     16.704083     82.609528
-4.211443     -3.416547     16.775762     82.617789
-4.228525     -3.332319     16.845770     82.626051
-4.245187     -3.247748     16.914101     82.634314
-4.261426     -3.162844     16.980747     82.642577
-4.277240     -3.077616     17.045702     82.650841
-4.292628     -2.992071     17.108959     82.659107
-4.307588     -2.906219     17.170512     82.667372
-4.322119     -2.820067     17.230353     82.675639
-4.336220     -2.733624     17.288477     82.683907
-4.349888     -2.646900     17.344879     82.692175
-4.363122     -2.559902     17.399551     82.700444
-4.375922     -2.472640     17.452489     82.708714
