0.88     -1.14946     10.6715     4.07588     2.4012     -0.265005
0.89     -1.03736     11.2099     4.04379     1.1853     -0.275282
0.9     -0.920178     11.7179     3.99966     -0.00810858     -0.282507
0.91     -0.798305     12.1873     3.94373     -1.17198     -0.286852
0.92     -0.672206     12.6099     3.87634     -2.29945     -0.288624
0.93     -0.542433     12.9773     3.79788     -3.38388     -0.288238
0.94     -0.409614     13.2819     3.70883     -4.41887     -0.28618
0.95     -0.274446     13.5168     3.60969     -5.39831     -0.282955
0.96     -0.137679     13.6767     3.50106     -6.31644     -0.279037
0.97     -0.00010154     13.7577     3.38358     -7.16783     -0.27481
0.98     0.137476     13.7578     3.25795     -7.94746     -0.270532
0.99     0.274245     13.6769     3.12489     -8.65074     -0.266302
1     0.409416     13.5171     2.9852     -9.27353     -0.26206
1.01     0.542239     13.2823     2.8397     -9.81214     -0.257602
1.02     0.672017     12.9778     2.68925     -10.2634     -0.252614
1.03     0.798122     12.6105     2.53473     -10.6246     -0.246716
1.04     0.920002     12.188     2.37706     -10.8938     -0.23952
1.05     1.03719     11.7186     2.21717     -11.0691     -0.230669
1.06     1.14929     11.2106     2.056     -11.1498     -0.219885
1.07     1.25602     10.6723     1.89449     -11.1352     -0.206995
1.08     1.35713     10.1113     1.73361     -11.0254     -0.19194
1.09     1.45248     9.53467     1.5743     -10.8211     -0.174783
1.1     1.54196     8.9488     1.4175     -10.5236     -0.155699
1.11     1.62555     8.35904     1.26413     -10.1344     -0.134955
1.12     1.70325     7.76993     1.11511     -9.65609     -0.112892
1.13     1.7751     7.1851     0.971299     -9.0913     -0.0899064
1.14     1.84118     6.60737     0.833558     -8.44341     -0.0664228
1.15     1.90157     6.0388     0.702695     -7.71625     -0.0428794
1.16     1.95637     5.48078     0.579483     -6.9141     -0.0197102
1.17     2.00572     4.9341     0.464647     -6.04169     0.00266706
1.18     2.04971     4.39903     0.358866     -5.10416     0.0238611
1.19     2.08846     3.8754     0.262763     -4.10705     0.0435131
1.2     2.12209     3.36271     0.176904     -3.05624     0.0613014
1.21     2.15069     2.86012     0.101796     -1.95791     0.0769437
1.22     2.17435     2.36657     0.0378826     -0.818559     0.0901979
1.23     2.19316     1.88081     -0.0144604     0.355108     0.100862
1.24     2.20718     1.40143     -0.0549239     1.55617     0.108774
1.25     2.21645     0.926923     -0.0832693     2.77753     0.11381
1.26     2.221     0.455685     -0.0993295     4.01201     0.115884
1.27     2.22086     -0.0139313     -0.10301     5.25231     0.11495
1.28     2.21603     -0.483597     -0.0942883     6.49112     0.110995
1.29     2.20648     -0.954984     -0.0732166     7.72114     0.104046
1.3     2.19218     -1.42974     -0.039919     8.93511     0.0941669
1.31     2.17309     -1.90945     0.00540824     10.1259     0.0814622
1.32     2.14913     -2.39564     0.0624978     11.2864     0.0660749
1.33     2.12023     -2.88969     0.131013     12.4099     0.0481911
1.34     2.0863     -3.39285     0.21055     13.4897     0.0280401
1.35     2.04724     -3.90618     0.300639     14.5194     0.00589612
1.36     2.00294     -4.43047     0.40075     15.4929     -0.0179209
1.37     1.95327     -4.96623     0.510291     16.4046     -0.0430458
1.38     1.89814     -5.5136     0.628618     17.2491     -0.0690704
1.39     1.83742     -6.07227     0.755032     18.0213     -0.0955472
1.4     1.771     -6.64142     0.888787     18.7167     -0.121997
1.41     1.69881     -7.21964     1.0291     19.3312     -0.147917
1.42     1.62076     -7.80481     1.17513     19.8612     -0.172799
1.43     1.53682     -8.39408     1.32603     20.3036     -0.196142
1.44     1.44698     -8.98373     1.4809     20.6557     -0.217476
1.45     1.35129     -9.56922     1.63883     20.9155     -0.236389
1.46     1.24984     -10.1451     1.7989     21.0815     -0.252546
1.47     1.14279     -10.7049     1.96015     21.1526     -0.265719
1.48     1.03037     -11.2417     2.12163     21.1285     -0.275808
1.49     0.912894     -11.7476     2.2824     21.0092     -0.282851
1.5     0.790749     -12.2145     2.4415     20.7956     -0.28703
1.51     0.66441     -12.6339     2.598     20.4887     -0.288657
1.52     0.534433     -12.9977     2.75097     20.0906     -0.288155
1.53     0.401451     -13.2982     2.89952     19.6035     -0.286012
1.54     0.266163     -13.5288     3.04275     19.0302     -0.282732
1.55     0.129324     -13.6839     3.17984     18.3742     -0.278785
1.56     -0.00827653     -13.76     3.30998     17.6394     -0.27455
1.57     -0.145828     -13.7551     3.43238     16.83     -0.270273
1.58     -0.282522     -13.6694     3.54634     15.9508     -0.266045
1.59     -0.417572     -13.5049     3.65118     15.0071     -0.261797
1.6     -0.550228     -13.2657     3.74629     14.0043     -0.257317
1.61     -0.6798     -12.9572     3.83109     12.9485     -0.252285
1.62     -0.805662     -12.5863     3.9051     11.8458     -0.24632
1.63     -0.92727     -12.1607     3.96787     10.7027     -0.239032
1.64     -1.04416     -11.6887     4.01904     9.52597     -0.23007
1.65     -1.15594     -11.1787     4.05831     8.32256     -0.219163
1.66     -1.26233     -10.6387     4.08543     7.09955     -0.206141
1.67     -1.3631     -10.0766     4.10026     5.86417     -0.190955
1.68     -1.45809     -9.49924     4.1027     4.62369     -0.173675
1.69     -1.54722     -8.91298     4.09274     3.38543     -0.154481
1.7     -1.63045     -8.32314     4.07044     2.15669     -0.133646
1.71     -1.70779     -7.73419     4.03593     0.944714     -0.111516
1.72     -1.77929     -7.14972     3.98941     -0.243344     -0.0884876
1.73     -1.84501     -6.5725     3.93116     -1.40048     -0.0649878
1.74     -1.90506     -6.00454     3.86153     -2.51988     -0.0414548
1.75     -1.95953     -5.4472     3.78091     -3.59492     -0.0183221
1.76     -2.00854     -4.90122     3.6898     -4.61929     0.00399405
1.77     -2.05221     -4.36685     3.58872     -5.58692     0.0251041
1.78     -2.09065     -3.84391     3.47827     -6.49213     0.0446516
1.79     -2.12397     -3.33185     3.3591     -7.32956     0.062317
1.8     -2.15227     -2.82984     3.23192     -8.09429     0.0778205
1.81     -2.17564     -2.33681     3.09747     -8.7818     0.0909225
1.82     -2.19415     -1.85148     2.95655     -9.38803     0.101423
1.83     -2.20788     -1.37244     2.80999     -9.90942     0.109163
1.84     -2.21686     -0.898177     2.65866     -10.3429     0.114021
1.85     -2.22113     -0.427085     2.50344     -10.6859     0.115914
1.86     -2.2207     0.0424862     2.34525     -10.9364     0.114795
1.87     -2.21558     0.512209     2.18502     -11.0929     0.110657
1.88     -2.20574     0.983754     2.02371     -11.1545     0.103527
1.89     -2.19116     1.45877     1.86225     -11.1208     0.0934735
1.9     -2.17177     1.93883     1.70161     -10.9921     0.080601
1.91     -2.14751     2.42545     1.54272     -10.7691     0.0650562
1.92     -2.11831     2.92003     1.38654     -10.453     0.0470274
1.93     -2.08407     3.42378     1.23397     -10.0459     0.0267468
1.94     -2.0447     3.93775     1.08592     -9.55     0.00449148
1.95     -2.00007     4.46273     0.943254     -8.96832     -0.019416
1.96     -1.95008     4.9992     0.806824     -8.30427     -0.0446077
1.97     -1.89461     5.54727     0.67743     -7.56175     -0.0706729
1.98     -1.83354     6.10661     0.555835     -6.74517     -0.0971621
1.99     -1.76678     6.67636     0.442757     -5.85932     -0.123594
2     -1.69422     7.25507     0.338863     -4.90943     -0.149466
2.01     -1.61582     7.84058     0.244764     -3.9011     -0.174268
2.02     -1.53152     8.42998     0.161016     -2.84028     -0.197502
2.03     -1.44132     9.01952     0.0881122     -1.73323     -0.2187
2.04     -1.34528     9.60459     0.0264834     -0.586474     -0.237453
2.05     -1.24348     10.1796     -0.0235074     0.593228     -0.253434
2.06     -1.1361     10.7383     -0.0615654     1.79892     -0.266421
2.07     -1.02336     11.2735     -0.0874662     3.02348     -0.276322
2.08     -0.905592     11.7772     -0.101057     4.25971     -0.283185
2.09     -0.783177     12.2414     -0.102257     5.50029     -0.287198
2.1     -0.6566     12.6577     -0.0910609     6.73793     -0.288683
2.11     -0.526422     13.0179     -0.067533     7.96532     -0.288067
2.12     -0.393279     13.3143     -0.0318128     9.17522     -0.28584
2.13     -0.257875     13.5404     0.0158893     10.3605     -0.282507
2.14     -0.120966     13.6909     0.0752919     11.5142     -0.278533
2.15     0.0166544     13.7621     0.146045     12.6294     -0.274289
2.16     0.154177     13.7522     0.22773     13.6997     -0.270014
2.17     0.290793     13.6616     0.319867     14.7186     -0.265789
2.18     0.425718     13.4925     0.421912     15.6803     -0.261534
2.19     0.558206     13.2488     0.533263     16.579     -0.257031
2.2     0.687569     12.9363     0.653264     17.4093     -0.251953
2.21     0.813187     12.5619     0.781206     18.1665     -0.245918
2.22     0.93452     12.1332     0.916336     18.8461     -0.238538
2.23     1.05111     11.6587     1.05786     19.444     -0.229465
2.24     1.16257     11.1466     1.20493     19.9567     -0.218432
2.25     1.26862     10.6051     1.3567     20.3813     -0.205278
2.26     1.36904     10.0418     1.51226     20.7151     -0.189962
2.27     1.46368     9.46377     1.67069     20.9562     -0.17256
2.28     1.55245     8.87715     1.83107     21.1033     -0.153258
2.29     1.63532     8.28725     1.99244     21.1554     -0.132333
2.3     1.71231     7.69848     2.15386     21.1122     -0.110137
2.31     1.78345     7.11437     2.31437     20.974     -0.087067
2.32     1.84883     6.53766     2.47302     20.7416     -0.0635526
2.33     1.90853     5.97032     2.62889     20.4164     -0.0400318
2.34     1.96267     5.41365     2.78105     20.0003     -0.0169371
2.35     2.01135     4.86838     2.9286     19.4957     0.00531657
2.36     2.0547     4.33471     3.07068     18.9056     0.0263414
2.37     2.09282     3.81245     3.20644     18.2335     0.0457831
2.38     2.12583     3.30103     3.33509     17.4834     0.0633246
2.39     2.15383     2.7996     3.45586     16.6597     0.0786884
2.4     2.1769     2.30707     3.56805     15.7672     0.0916374
2.41     2.19512     1.82217     3.67099     14.8112     0.101974
2.42     2.20856     1.34347     3.76408     13.7973     0.109542
2.43     2.21725     0.869443     3.84677     12.7316     0.114222
2.44     2.22124     0.398491     3.91856     11.6203     0.115932
2.45     2.22053     -0.0710417     3.97904     10.4699     0.11463
2.46     2.21512     -0.540828     4.02785     9.28732     0.110308
2.47     2.20499     -1.01254     4.0647     8.07942     0.102998
2.48     2.19011     -1.48781     4.08938     6.85336     0.0927696
2.49     2.17043     -1.96823     4.10173     5.61638     0.0797299
2.5     2.14588     -2.4553     4.1017     4.37575     0.0640282
2.51     2.11637     -2.9504     4.08926     3.13881     0.0458553
2.52     2.08183     -3.45475     4.06451     1.91285     0.0254462
2.53     2.04213     -3.96937     4.02758     0.705089     0.00308071
2.54     1.99718     -4.49504     3.97869     -0.477344     -0.0209158
2.55     1.94686     -5.03221     3.91814     -1.62748     -0.0461728
2.56     1.89105     -5.58098     3.84628     -2.73852     -0.0722771
2.57     1.82964     -6.14098     3.76352     -3.80394     -0.0987768
2.58     1.76253     -6.71133     3.67037     -4.81744     -0.125189
2.59     1.68962     -7.29052     3.56737     -5.77304     -0.15101
2.6     1.61086     -7.87636     3.45512     -6.66511     -0.175731
2.61     1.5262     -8.46588     3.33429     -7.48839     -0.198854
2.62     1.43565     -9.0553     3.2056     -8.23803     -0.219915
2.63     1.33925     -9.63992     3.06979     -8.9096     -0.238508
2.64     1.23711     -10.2142     2.92768     -9.49914     -0.254311
2.65     1.12939     -10.7716     2.7801     -10.0032     -0.267112
2.66     1.01634     -11.3051     2.62791     -10.4188     -0.276826
2.67     0.898272     -11.8067     2.47202     -10.7434     -0.283507
2.68     0.77559     -12.2682     2.31335     -10.9752     -0.287356
2.69     0.648777     -12.6813     2.15283     -11.1128     -0.288701
2.7     0.518399     -13.0378     1.99141     -11.1554     -0.287972
2.71     0.385098     -13.3301     1.83004     -11.1027     -0.285663
2.72     0.249581     -13.5518     1.66968     -10.955     -0.282279
2.73     0.112606     -13.6975     1.51126     -10.7133     -0.278279
2.74     -0.0250319     -13.7638     1.35572     -10.3789     -0.274028
2.75     -0.162522     -13.749     1.20398     -9.95376     -0.269756
2.76     -0.299058     -13.6535     1.05694     -9.44048     -0.265532
2.77     -0.433855     -13.4797     0.915457     -8.84205     -0.26127
2.78     -0.566172     -13.2317     0.780371     -8.16198     -0.256742
2.79     -0.695324     -12.9152     0.652476     -7.4043     -0.251617
2.8     -0.820696     -12.5372     0.532529     -6.57347     -0.245511
2.81     -0.941752     -12.1056     0.421235     -5.67439     -0.238037
2.82     -1.05804     -11.6285     0.319251     -4.71236     -0.228852
2.83     -1.16918     -11.1144     0.227179     -3.69305     -0.217693
2.84     -1.2749     -10.5713     0.145561     -2.62248     -0.204408
2.85     -1.37497     -10.007     0.0748787     -1.50696     -0.188962
2.86     -1.46925     -9.42827     0.0155494     -0.353073     -0.171437
2.87     -1.55766     -8.84131     -0.0320775     0.832386     -0.152028
2.88     -1.64017     -8.25136     -0.067721     2.04242     -0.131015
2.89     -1.7168     -7.66278     -0.0911709     3.2699     -0.108754
2.9     -1.78759     -7.07905     -0.102289     4.50758     -0.0856447
2.91     -1.85262     -6.50286     -0.10101     5.74816     -0.0621174
2.92     -1.91198     -5.93614     -0.0873405     6.98433     -0.0386103
2.93     -1.96578     -5.38015     -0.061362     8.2088     -0.0155551
2.94     -2.01414     -4.83558     -0.0232275     9.41435     0.00663452
2.95     -2.05717     -4.30262     0.0268381     10.5939     0.0275728
2.96     -2.09498     -3.78104     0.0885397     11.7404     0.0469076
2.97     -2.12768     -3.27025     0.161513     12.8472     0.0643241
2.98     -2.15537     -2.7694     0.245329     13.9077     0.0795474
2.99     -2.17815     -2.27737     0.339492     14.9156     0.0923427
3     -2.19608     -1.79288     0.443447     15.8651     0.102515
3.01     -2.20922     -1.31451     0.556581     16.7506     0.10991
3.02     -2.21763     -0.84072     0.678227     17.5667     0.114411
3.03     -2.22133     -0.369902     0.807668     18.3087     0.115939
3.04     -2.22033     0.0995981     0.94414     18.9723     0.114453
3.05     -2.21464     0.569454     1.08684     19.5534     0.109948
3.06     -2.20422     1.04133     1.23492     20.0487     0.102459
3.07     -2.18905     1.51688     1.38752     20.4553     0.0920553
3.08     -2.16908     1.99766     1.54373     20.7708     0.078849
3.09     -2.14423     2.48518     1.70262     20.9932     0.062991
3.1     -2.11442     2.98081     1.86327     21.1213     0.044675
3.11     -2.07956     3.48575     2.02473     21.1544     0.0241384
3.12     -2.03955     4.00103     2.18604     21.0922     0.0016639
3.13     -1.99428     4.52739     2.34626     20.9351     -0.0224203
3.14     -1.94362     5.06527     2.50443     20.684     -0.0477411
3.15     -1.88748     5.61474     2.65963     20.3404     -0.0738827
3.16     -1.82572     6.1754     2.81094     19.9064     -0.100391
3.17     -1.75826     6.74633     2.95747     19.3844     -0.126782
3.18     -1.685     7.32599     3.09835     18.7777     -0.152551
3.19     -1.60588     7.91215     3.23275     18.0897     -0.177189
3.2     -1.52086     8.50179     3.35988     17.3245     -0.200199
3.21     -1.42995     9.09105     3.479     16.4866     -0.22112
3.22     -1.3332     9.67521     3.58939     15.581     -0.239551
3.23     -1.23071     10.2486     3.69041     14.613     -0.255177
3.24     -1.12266     10.8048     3.78146     13.5883     -0.267791
3.25     -1.0093     11.3366     3.862     12.5129     -0.277317
3.26     -0.890936     11.836     3.93157     11.3933     -0.28382
3.27     -0.767988     12.2948     3.98974     10.2359     -0.287506
3.28     -0.640941     12.7047     4.03618     9.04766     -0.288711
3.29     -0.510366     13.0575     4.07062     7.83556     -0.287872
3.3     -0.37691     13.3457     4.09284     6.60674     -0.285483
3.31     -0.241281     13.5628     4.10272     5.36844     -0.282049
3.32     -0.104243     13.7038     4.1002     4.12797     -0.278025
3.33     0.0334089     13.7652     4.0853     2.89264     -0.273767
3.34     0.170864     13.7455     4.05809     1.66974     -0.269498
3.35     0.307316     13.6452     4.01876     0.466476     -0.265276
3.36     0.441983     13.4667     3.96751     -0.710052     -0.261005
3.37     0.574126     13.2143     3.90467     -1.85291     -0.256451
3.38     0.703065     12.8939     3.83059     -2.95535     -0.251277
3.39     0.82819     12.5124     3.74572     -4.01088     -0.245099
3.4     0.948967     12.0778     3.65055     -5.01327     -0.23753
3.41     1.06495     11.5982     3.54565     -5.95661     -0.228231
3.42     1.17577     11.0821     3.43163     -6.83534     -0.216947
3.43     1.28115     10.5375     3.30917     -7.64428     -0.20353
3.44     1.38087     9.97212     3.179     -8.37865     -0.187953
3.45     1.47479     9.39273     3.04186     -9.03412     -0.170308
3.46     1.56285     8.80545     2.89859     -9.60684     -0.150792
3.47     1.645     8.21547     2.75001     -10.0934     -0.129693
3.48     1.72127     7.62709     2.59702     -10.491     -0.107368
3.49     1.79171     7.04376     2.4405     -10.7972     -0.0842209
3.5     1.85639     6.4681     2.28138     -11.0103     -0.0606823
3.51     1.91541     5.902     2.12061     -11.1289     -0.0371904
3.52     1.96888     5.34669     1.95912     -11.1524     -0.0141764
3.53     2.01691     4.80282     1.79788     -11.0807     0.00794784
3.54     2.05961     4.27056     1.63782     -10.9142     0.0287983
3.55     2.09711     3.74966     1.47991     -10.6538     0.0480249
3.56     2.12951     3.23951     1.32506     -10.3011     0.0653155
3.57     2.1569     2.73922     1.17419     -9.85812     0.0803973
3.58     2.17938     2.24769     1.02819     -9.32756     0.0930383
3.59     2.19701     1.76362     0.887917     -8.71251     0.103046
3.6     2.20987     1.28557     0.754205     -8.0166     0.110268
3.61     2.21799     0.812009     0.627841     -7.24392     0.11459
3.62     2.2214     0.341318     0.509568     -6.39904     0.115935
3.63     2.22012     -0.128156     0.400084     -5.48694     0.114265
3.64     2.21414     -0.598087     0.300035     -4.51299     0.109577
3.65     2.20344     -1.07014     0.210011     -3.48295     0.101908
3.66     2.18798     -1.54596     0.130543     -2.40288     0.0913306
3.67     2.16771     -2.02711     0.0620991     -1.27916     0.0779583
3.68     2.14255     -2.51509     0.00508319     -0.118409     0.0619448
3.69     2.11244     -3.01125     -0.0401685     1.07253     0.0434864
3.7     2.07727     -3.5168     -0.0733891     2.28662     0.0228234
3.71     2.03695     -4.03273     -0.0943827     3.51672     0.000241108
3.72     1.99135     -4.55978     -0.103025     4.75557     -0.0239295
3.73     1.94037     -5.09837     -0.0992665     5.99585     -0.0493125
3.74     1.88388     -5.64853     -0.083128     7.23026     -0.0754897
